"Location_Name","Map_ID","X_coord","Y_coord","Z_coord"
"Black Morass Portal    ",269,-2033.498413,7120.973633,23.518921
"Black Morass Underground Entrance    ",269,-2014.115723,6583.495117,-154.653809
"Black Morass Underground Exit    ",269,-2061.120117,6635.970215,-144.595993
"Black Morass    ",269,-2061.120117,6635.970215,-144.595993
"Blackrock Mountain    ",0,-7317.34,-1072.33,277.069
"Blackrock Depths    ",230,596.432007,-188.498001,-50
"Blackrock Mountain    ",0,-7317.34,-1072.33,277.069
"Blackrock Spire    ",229,73.508301,-215.044006,52.386902
"Blackwing Lair    ",469,-7375.319824,-1240.140015,494.279999
"Blasted Lands    ",0,-11204.5,-2730.610107,14.8972
"City of Ironforge    ",0,-4981.25,-881.542,501.66
"Dalaran    ",0,258,351,41.9076
"Dalaran Inside Dome    ",0,258,351,41.9076
"Dalaran Ruins    ",0,386.938,212.299,43.6994
"Darkshore    ",1,6207.5,-152.832993,79.818497
"Deadmines    ",0,-11156.758789,1528.991821,19.410166
"Deadwind Pass    ",0,-10435.4,-1809.28,98.3851
"Deeprun Tram     ",369,69.254242,10.25698,-4.29664
"Desolace    ",1,-93.1614,1691.150024,89.064903
"Dire Maul    ",429,254.588248,-24.739523,-2.560616
"Dun Morogh    ",0,-5660.330078,755.299011,389.605011
"Durotar    ",1,341.420013,-4684.700195,30.949301
"Duskwood    ",0,-10517,-1158.390015,39.054199
"Dustwallow Marsh    ",1,-3463.26001,-4123.129883,17.1043
"Elwynn Forest    ",0,-9465.580078,16.8472,65.920998
"Felwood    ",1,5483.899902,-749.880981,334.621002
"Feralas    ",1,-2871.76,1885.29,52.6501
"Feralas    ",1,-4458.928711,243.414932,64.613571
"Feralas Coast    ",1,-4522.22,2038.54,50.1436
"Feralas Island Night Elf City    ",1,-4358.88,3241,12.3636
"Feralas Ruins    ",1,-2858.35,2611.48,58.3777
"Gnomeregan    ",0,-5179.58,660.421,388.391
"Gnomeregan    ",0,-5189.21875,524.796143,388.106781
"Gnomeregan Train Depot    ",0,-4858.27002,756.434875,244.922714
"Hall Of Legends    ",1,1639.221191,-4238.832031,56.165981
"Hinterlands    ",0,357.220001,-2106.090088,121.838997
"Hyjal    ",1,4674.88,-3638.37,965.264
"Hyjal Cool Ancient Statue    ",1,4491.35,-3201.77,1026.57
"Hyjal Plains Unifinished Location    ",1,5300.18,-2292.83,944.186
"Inside Hyjal Cave    ",1,4858,-1840,1156
"Ironforge    ",0,-4919.977539,-957.886902,501.504242
"Ironforge    ",0,-4981.25,-881.542,501.66
"Loch Modan    ",0,-4939.1,-3423.74,305.595
"Maraudon    ",349,419.840332,11.336545,-132.079346
"Molten Core    ",409,1071.902954,-488.489014,-108.219124
"Molten Core    ",409,1115.219971,-462.959015,-95.014801
"Moonbrook Westfall    ",0,-11018.4,1513.69,43.0152
"Mulgore    ",1,-2366.699951,-345.983002,-1.29313
"Mulgore Mine    ",1,-1915.66,-1107.44,87.572
"North Coast    ",0,2955.79,99.8215,3.32947
"Onyxia's Lair    ",249,29.454847,-68.960884,-6.984023
"Orgrimmar    ",1,1502.71106,-4415.416016,21.551229
"Outside Hyjal Cave    ",1,4817,-1742,1168
"Pv P Badlands Portion    ",30,-1231.66,453.486,138.972
"Pv P Deadwind Pass    ",30,-1231.66,453.486,138.972
"Pv P Second Badlands Portion    ",30,607.377,-1041.68,112.675
"Pv P Second Deadwind Pass    ",30,669.224,346.28,138.129
"Pv P Teldrassil Roots    ",17,3102.9,-2319.38,2
"Ragefire Chasm    ",389,1.784903,-14.368461,-17.553291
"Razorfen Downs    ",129,2591.989502,1101.24646,51.859333
"Razorfen Kraul     ",1,-4464.921387,-1666.239258,90
"Razorfen Kraul    ",47,1941.789551,1543.693604,81.661453
"Redridge Mountains    ",0,-9219.370117,-2149.939941,70.606003
"Ruins of Lordaeron    ",0,1832.44,236.426,60.4171
"Ruins Of Lordaeron    ",0,1801.575195,237.354675,62.753696
"Scarlet Monastery    ",0,2843.565918,-692.133789,139.330215
"Scholomance    ",289,199.427017,126.46389,134.911682
"Searing Gorge    ",0,-7176.629883,-937.666992,170.205994
"Shadowfang Keep    ",0,-202.557,1666.88,79.7641
"Shadowfang Keep    ",0,-202.557,1666.88,79.7641
"Shadowfang Keep     ",0,-232.795914,1568.279419,76.890907
"Silverpine Forest    ",0,511.536011,1638.630005,120.417297
"Stonetalon Mountains    ",1,-239.089,-809.973,8.78944
"Stonetalon Mountains    ",1,-122.390999,388.013,94.485603
"Stormwind City    ",0,-8913.23,554.633,93.7944
"Stranglethorn Vale    ",0,-11634.799805,-54.069698,13.4439
"Stratholme    ",329,3176.634277,-4039.275879,105.4636
"Swamp Of Sorrows    ",0,-10487.299805,-3256.870117,39.8964
"Tanaris    ",1,-6942.47,-4847.1,0.667853
"Tanaris    ",1,-7373.689941,-2950.200439,10.759752
"Teldrassil    ",1,10708.799805,762.09198,1321.369995
"Temple Of Atal'Hakkar",0,-10474.020508,-3817.296631,28.985811
"North Coast    ",0,2955.79,99.8215,3.32947
"Barrens    ",1,90.100304,-1943.439941,79.472702
"Black Morass    ",269,-2061.120117,6635.970215,-144.595993
"Molten Core    ",409,1115.219971,-462.959015,-95.014801
"North Coast    ",0,2955.79,99.8215,3.32947
"Ruins Of Lordaeron    ",0,1801.575195,237.354675,62.753696
"Thousand Needles    ",1,-4932.529785,-1596.050049,84.815697
"Tirisfal Glades    ",0,2019.349365,1904.359375,105.144447
"Top of Blackrock Mountain    ",0,-7468,-1082,896
"Uldaman    ",70,-228.192993,46.160198,-46.018631
"Undercity    ",0,1831.26,238.53,60.52
"Undercity    ",0,1832.44,236.426,60.4171
"Undercity Caves    ",0,1614.68,643.289,37.0547
"Undercity Magic Quarter    ",0,1786.82,47.9279,-29.1457
"Undercity Rogue's Quarter    ",0,1466.11,49.6445,-62.2932
"Undercity Apothecarium    ",0,1410.31,430.512,-80.3588
"Undercity Trade Quarter    ",0,1586.48,239.562,-52.149
"Undercity War Quarter    ",0,1658.95,303.76,-42.6923
"Un'Goro Crater    ",1,-7434.56,-1983.21,-270.149
"Un'Goro Crater    ",1,-7932.488281,-2139.605469,-230.728043
"Wailing Caverns    ",1,-746.207275,-2213.178955,14.890936
"Westfall    ",0,-10645.900391,1179.060059,48.178101
"Westfall Lighthouse    ",0,-11399.2,1947.85,10.1451
"Wetlands    ",0,-4086.360107,-2610.949951,46.014301
"Winterspring Ice World    ",1,7503.31,-4388.79,725.559
"Zul'Farrak    ",209,1221.820557,840.745728,8.976474
"Zul'Gurub    ",309,-11942.609375,-1544.279419,39.594475
"Zul'Gurub Village    ",0,-12332.519531,-1859.805664,130.321091
"Alterac Mountains: Chillwind Point",0,322.373138,-1487.853882,43.720089
"Alterac Mountains: Dalaran Ruins",0,386.938,212.299,43.6994
"Alterac Mountains: Dandred's Fold",0,1239.12,-286.705,42.4764
"Alterac Mountains: Horde Entrance",0,417.00354,-1015.843079,111.708763
"Alterac Mountains: Lordamere Internment Camp",0,-74.6376,201.212,53.2755
"Alterac Mountains: Ruins of Alterac",0,522.608,-275.392,150.689
"Alterac Mountains: Strahnbrad",0,679.813,-965.173,164.598
"Alterac Mountains: The Headland",0,13.726011,-342.187592,130.99884
"Alterac Mountains: The Uplands",0,1030.781616,-741.709534,111.849434
"Arathi Highlands: Boulderfist Hall",0,-1969.08,-2789.04,81.2105
"Arathi Highlands: Circle of East Binding",0,-842.604,-3270.04,78.3588
"Arathi Highlands: Circle of Inner Binding",0,-1531.026733,-2170.594238,17.371519
"Arathi Highlands: Circle of Outer Binding",0,-1354.4,-2738.07,58.9657
"Arathi Highlands: Circle of West Binding",0,-863.118,-1784.72,39.6118
"Arathi Highlands: Dabyrie's Farmstead",0,-1065.89,-2905.56,42.0958
"Arathi Highlands: Faldir's Cove",0,-2086.88,-2074.57,5.72927
"Arathi Highlands: Go'Shek Farm",0,-1505.51,-3030.52,12.627
"Arathi Highlands: Hammerfall",0,-1020.820496,-3542.908203,56.442707
"Arathi Highlands: Northfold Manor",0,-797.235,-2068.95,33.8337
"Arathi Highlands: Refuge Pointe",0,-1262.79,-2521.75,20.8021
"Arathi Highlands: Stromgarde Keep",0,-1661.42,-1804.2,83.0723
"Arathi Highlands: The Drowned Reef",0,-2169.797852,-1696.053833,0.380001
"Arathi Highlands: Thoradin's Wall",0,-839.599,-1590.32,54.1962
"Arathi Highlands: Witherbark Village",0,-1763.862061,-3396.339355,44.561058
"Eastern Plaguelands: Arc",0,2953.424805,-4013.08252,101.429352
"Eastern Plaguelands: Blackwood Lake",0,2515.843018,-4251.861328,76.356834
"Eastern Plaguelands: Corin's Crossing",0,2039.727173,-4511.625,73.621826
"Eastern Plaguelands: Crown Guard Tower",0,1868.662354,-3678.965332,155.23143
"Eastern Plaguelands: Darrowshire",0,1444.842163,-3697.169434,77.026146
"Eastern Plaguelands: Eastwall Tower",0,2545.236328,-4773.797852,107.25428
"Eastern Plaguelands: Light's Hope Chapel",0,2278.364258,-5311.157227,87.200989
"Eastern Plaguelands: Mazra'Alor",0,3452.83,-4992.61,196.981
"Eastern Plaguelands: Northdale",0,3011.487793,-4941.438965,103.585503
"Eastern Plaguelands: Northpass Tower",0,3181.779785,-4331.39209,137.688721
"Eastern Plaguelands: Plaguewood",0,3130.170654,-3401.760986,139.477997
"Eastern Plaguelands: Quel'Lithien Lodge",0,3369.37,-4236.1,156.468628
"Eastern Plaguelands: Terrordale",0,2929.86,-2866.845,98.42
"Eastern Plaguelands: Terrorweb Tunnel",0,2741.584717,-2471.744141,74.780006
"Eastern Plaguelands: The Fungal Vale",0,2448.253174,-3703.935791,179.083074
"Eastern Plaguelands: The Marris Stead",0,1868.959961,-3223.389893,123.065002
"Eastern Plaguelands: The Noxious Glade",0,2714.320801,-5455.48291,159.145081
"Eastern Plaguelands: The Undercroft",0,1718.679565,-3281.455322,89.658745
"Eastern Plaguelands: Tyr's Hand",0,1612.63,-5524.9,111.148
"Eastern Plaguelands: Zul'Mashar",0,3386.860107,-4931.453125,161.093033
"Eversong Woods: Azurebreeze Coast",530,9619.29,-8049.84,0.474619
"Eversong Woods: Dawning Lane",530,9709.5,-6649.06,6.3826
"Eversong Woods: Duskwither Grounds",530,9499.94,-7868.79,16.1281
"Eversong Woods: Duskwither Spire",530,9340.228516,-7886.672852,158.445007
"Eversong Woods: East Sanctum",530,8748.17,-7078.31,37.276
"Eversong Woods: Elrendar Falls",530,8616.9,-7683.13,155.867
"Eversong Woods: Fairbreeze Village",530,8739.75,-6681.23,69.7043
"Eversong Woods: Falconwing Square",530,9517.79,-6829.8,16.4922
"Eversong Woods: Falthrien Academy",530,10151.3,-6005.09,110.155
"Eversong Woods: Farstrider Retreat",530,8988.34,-7505.51,83.2519
"Eversong Woods: Golden Strand",530,8647.31,-5716.3,4.57673
"Eversong Woods: Goldenbough Pass",530,8413.79,-6153.24,61.2879
"Eversong Woods: Lake Elrendar",530,8449.5,-7751.33,144.762
"Eversong Woods: North Sanctum",530,9294.53,-6684.55,22.4344
"Eversong Woods: Runestone Falithas",530,8219.1,-6690.42,86.5563
"Eversong Woods: Runestone Shan'dor",530,8244.43,-7195.02,138.042
"Eversong Woods: Saltheril's Haven",530,8661.52,-6381.21,53.3425
"Eversong Woods: Shrine of Dath'Remar",530,10401.6,-5950.57,41.0888
"Eversong Woods: Stillwhisper Pond",530,9248.45,-7229.35,15.2742
"Eversong Woods: Sunsail Anchorage",530,8803.98,-6101.4,20.2007
"Eversong Woods: Sunstrider Isle",530,10240.7,-6173.45,17.9731
"Eversong Woods: The Dead Scar",530,9246.32,-6964.86,5.18719
"Eversong Woods: The Living Wood",530,8683.03,-7398.45,111.437
"Eversong Woods: The Scorched Grove",530,8214.1,-6303.71,64.5067
"Eversong Woods: The Sunspire",530,10350.1,-6379.74,38.2836
"Eversong Woods: Thuron's Livery",530,9261.38,-7489.79,37.3408
"Eversong Woods: Tor'Watha",530,8540.4,-7986.56,155.066
"Eversong Woods: Tranquil Shore",530,9059.83,-5925.45,0.860355
"Eversong Woods: West Sanctum",530,9124.94,-6240.55,19.0641
"Eversong Woods: Zeb'Watha",530,8472.87,-7628.39,152.199
"Ghostlands: Amani Catacombs",530,7636.13,-7359.08,162.328
"Ghostlands: Amani Pass",530,6847.64,-7750.87,122.616
"Ghostlands: An'daroth",530,7911.228027,-6507.74707,46.816975
"Ghostlands: An'owyn",530,6832.454102,-7190.099609,25.31452
"Ghostlands: An'telas",530,7449.607422,-7295.749512,95.320755
"Ghostlands: Andilien Estate",530,7018.29,-6817.43,42.0335
"Ghostlands: Bleeding Ziggurat",530,7185.268066,-6417.099609,59.16692
"Ghostlands: Dawnstar Spire",530,7830.53,-7830.51,170.331
"Ghostlands: Deatholme",530,6611.1,-6437.03,29.2441
"Ghostlands: Elrendar Crossing",530,8014.27,-6880.58,62.554
"Ghostlands: Farstrider Enclave",530,7601.218262,-7670.812012,153.996811
"Ghostlands: Goldenmist Village",530,7878.45,-6197.75,20.3104
"Ghostlands: Howling Ziggurat",530,7208.86,-6624.84,60.9238
"Ghostlands: Isle of Tribulations",530,8043.15,-7550.81,150.272
"Ghostlands: Sanctum of the Moon",530,7543.69,-6415.14,12.1095
"Ghostlands: Sanctum of the Sun",530,7158.18,-7076.86,55.1808
"Ghostlands: Shalandis Isle",530,7702.02,-5731.72,3.77456
"Ghostlands: Suncrown Village",530,7973.19,-7253.08,137.147
"Ghostlands: Sungraze Peak",530,7585.01,-7054.7,391.455
"Ghostlands: Thalassian Pass",530,6350.64,-6848.76,100.518
"Ghostlands: Tower of the Damned",530,6445.69,-6388.24,55.1793
"Ghostlands: Tranquillien",530,7579.28,-6822.69,86.5291
"Ghostlands: Underlight Mines",530,7193.34,-6199.83,19.8381
"Ghostlands: Windrunner Spire",530,7019.71,-5731.64,106.167
"Ghostlands: Windrunner Village",530,7254.07,-5901.66,15.4899
"Ghostlands: Zeb'Nowa",530,6735.99,-7373.32,51.8893
"Ghostlands: Zeb'Sora",530,8019.15,-7825.86,172.797
"Ghostlands: Zeb'Tela",530,7395.92,-7816.13,147.894
"Hillsbrad Foothills: Azurelode Mine",0,-870.601,233.102,9.93092
"Hillsbrad Foothills: Dun Garok",0,-1266.15,-1198.95,40.1765
"Hillsbrad Foothills: Durnholde Keep",0,-490.499786,-1386.086304,53.214191
"Hillsbrad Foothills: Eastern Strand",0,-1234.91,-943.205,8.62585
"Hillsbrad Foothills: Hillsbrad Fields",0,-500.219147,88.575188,59.058201
"Hillsbrad Foothills: Nethander Stead",0,-898.266,-1044.33,30.3478
"Hillsbrad Foothills: Purgation Isle",0,-1310.100708,567.087524,106.401627
"Hillsbrad Foothills: Southshore Harbor Town",0,-821.604,-544.654,15.0387
"Hillsbrad Foothills: Tarren Mill",0,-28.1484,-899.243,56.0704
"Hillsbrad Foothills: Western Strand",0,-1019.67,-359.442,5.13463
"Hinterlands: Aerie Peak",0,326.992401,-1963.878052,197.087585
"Hinterlands: Agol'whata",0,339.304169,-3469.386963,118.433319
"Hinterlands: Jintha'Alor",0,-678.757,-4018.61,238.351
"Hinterlands: Quel'Danil Lodge",0,266.941,-2751.41,122.544
"Hinterlands: Revantusk Village",0,-586,-4571,9.3
"Hinterlands: Seradane",0,717.52,-4021.67,98.7913
"Hinterlands: Shadra'Alor",0,-464.208,-2837.23,110.073
"Hinterlands: Shaol'whata",0,224.255676,-4306.305664,117.799438
"Hinterlands: Skulk Rock Outside",0,369.041779,-3790.741699,171.096252
"Hinterlands: Skull Rock Inside",0,362.287842,-3795.859863,111.379333
"Hinterlands: The Altar of Zul",0,-294.213501,-3464.629395,193.955597
"Hinterlands: The Overlook Cliffs",0,-142.342499,-4423.84082,138.086807
"Hinterlands: Zun'watha",0,-35.7245,-2479.51,120.423
"Isle of Quel'Danas: Dawnstar Village",530,12699.45,-6730.75,3.51
"Isle of Quel'Danas: Greengill Coast - North",530,12571.16,-7281.09,0.11
"Isle of Quel'Danas: Greengill Coast - South",530,11947.14,-7250.33,8.33
"Isle of Quel'Danas: Isle of Quel'Danas - North Coast",530,12672.27,-6386.68,5.47
"Isle of Quel'Danas: Isle of Quel'Danas - South Coast",530,11853.82,-6840.03,1.96
"Isle of Quel'Danas: Magisters' Terrace - Outside",530,12885.49,-7311.92,65.52
"Isle of Quel'Danas: Shattered Sun Staging Area",530,12915.85,-6862.04,7.68
"Isle of Quel'Danas: Silvermoon's Pride",530,12817.34,-7099.74,5.05
"Isle of Quel'Danas: Sun's Reach Armory",530,12689.51,-6953.27,15.55
"Isle of Quel'Danas: Sun's Reach Harbor",530,13001.69,-6908.31,9.58
"Isle of Quel'Danas: Sunwell Plateau - Outside",530,12593.9,-6776.8,14.64
"Isle of Quel'Danas: The Dawning Square",530,12599.51,-6913.87,4.6
"Isle of Quel'Danas: The Dead Scar - Q'D",530,11616.88,-7085.5,2.29
"Isle of Quel'Danas: The Sin'loren",530,13204,-7048.03,3.66
"Silvermoon City: Bottom of Sunfury Spire",530,9934.885742,-7127.350098,-169.862839
"Silvermoon City: Court of the Sun",530,9885.69,-7182.04,31.0402
"Silvermoon City: Farstrider's Square",530,9850.64,-7420.26,13.3159
"Silvermoon City: Inner Sanctum",530,10012.5,-7024.4,50.1389
"Silvermoon City: Murder Row",530,9734.24,-7321.84,24.4116
"Silvermoon City: Silvermoon City Inn",530,9676.69,-7370.14,11.9329
"Silvermoon City: Sunfury Spire",530,9975.58,-7072.82,46.483
"Silvermoon City: The Bazaar",530,9596.21,-7136.33,14.2872
"Silvermoon City: The Royal Exchange",530,9683.59,-7437.63,13.2941
"Silvermoon City: The Sanctum (Murder Row)",530,9793.64,-7311.46,14.6056
"Silvermoon City: The Sanctum (The Bazaar)",530,9752.66,-7081.91,4.79387
"Silvermoon City: The Shepherd's Gate",530,9413.53,-7277.82,14.2026
"Silvermoon City: Walk of Elders",530,9514.42,-7299.97,14.4582
"Silvermoon City: Wayfarer's Rest",530,9561.29,-7217.88,16.2117
"Silverpine Forest: Ambermill",0,-126.954,815.624,66.0224
"Silverpine Forest: Deep Elem Mine",0,374.222,1083.9,106.509
"Silverpine Forest: Fenris Isle",0,736.939758,727.849304,36.550575
"Silverpine Forest: Malden's Orchard",0,1414.28,1073.22,52.4649
"Silverpine Forest: North Tide's Hollow",0,873.391,1852.5,5.0548
"Silverpine Forest: North Tide's Run",0,412.022827,1848.040405,11.825706
"Silverpine Forest: Olsen's Farthing",0,134.209,1496.64,114.394
"Silverpine Forest: Pyrewood Village",0,-416.466,1543.87,17.5941
"Silverpine Forest: South Tide's Run",0,-577.865,1807.08,8.2492
"Silverpine Forest: The Dawning Isles",0,982.34,201.239,34.9509
"Silverpine Forest: The Dead Field",0,1035.91,1540.85,30.525
"Silverpine Forest: The Decrepit Fairy",0,675.697998,974.873,34.8849
"Silverpine Forest: The Greymane Wall",0,-757.376,1527.28,17.2465
"Silverpine Forest: The Ivar Patch",0,1285.69,1242.33,52.6914
"Silverpine Forest: The Sepulcher",0,507.784,1611.33,124.921
"Silverpine Forest: The Skittering Dark",0,1293.65,1957.71,19.5619
"Silverpine Forest: Valgan's Field",0,964.877,1238.75,48.0979
"Tirisfal Glades: Agamand Mills",0,2803.27,847.119,111.841
"Tirisfal Glades: Balnir Farmstead",0,2032.01,-432.954,35.4329
"Tirisfal Glades: Brightwater Lake",0,2685.13,-198.851,31.4095
"Tirisfal Glades: Brill",0,2260.64,289.021,34.1291
"Tirisfal Glades: Cold Hearth Manor",0,2146.99,658.485,33.59
"Tirisfal Glades: Deathknell",0,1871.14,1587.91,91.2143
"Tirisfal Glades: Garren's Haunt",0,2861.67,398.526,21.1504
"Tirisfal Glades: Gunther's Retreat",0,2563.98,-51.7975,31.7441
"Tirisfal Glades: Night Web's Hollow",0,2019.349365,1904.359375,105.144447
"Tirisfal Glades: Scarlet Monastery Entrance",0,2843.565918,-692.133789,139.330215
"Tirisfal Glades: Crusader's Outpost",0,3040.8,-552.374,122.216
"Tirisfal Glades: Solliden Farmstead",0,2272.028076,1331.154663,33.411724
"Tirisfal Glades: The Bulwark",0,1716.02,-788.217,56.844
"Tirisfal Glades: The North Coast",0,2955.79,99.8215,3.32947
"Tirisfal Glades: Whispering Shore",0,2538.92,1407.01,5.69061
"Undercity: Sewers",0,1614.68,643.289,37.0547
"Undercity: Magic Quarter",0,1770.690552,62.809605,-46.321289
"Undercity: Rogue's Quarter",0,1466.11,49.6445,-62.2932
"Undercity: Royal Quarter",0,1299.992188,330.006256,-60.083107
"Undercity: Sewers Entrance",0,1652.901367,732.490906,80.336517
"Undercity: The Apothecarium",0,1410.31,430.512,-80.3588
"Undercity: The Throne Room",0,1628.3,239.925,64.5006
"Undercity: Trade Quarter",0,1586.48,239.562,-52.149
"Undercity: Ruins of Lordaeron",0,1831.26,238.53,60.52
"Undercity: War Quarter",0,1658.95,303.76,-42.6923
"Western Plaguelands: Caer Darrow",0,1025.58606,-2516.998535,59.141575
"Western Plaguelands: Chillwind Camp",0,953.8,-1430,63.822098
"Western Plaguelands: Dalson's Tears",0,1835.04,-1568.1,59.1818
"Western Plaguelands: Darrowmere Lake",0,1234.83,-2118.49,50.8011
"Western Plaguelands: Felstone Field",0,1782.26,-1211.93,59.4057
"Western Plaguelands: Gahrron's Withering",0,1738.52,-2319.93,59.5751
"Western Plaguelands: Hearthglen",0,2918.72,-1439.39,150.782
"Western Plaguelands: Northridge Lumber Camp",0,2423.42,-1646.44,103.390152
"Western Plaguelands: Ruins of Andorhal",0,1316.355591,-1408.410034,46.360283
"Western Plaguelands: Sorrow Hill",0,1064.09,-1718.04,61.1348
"Western Plaguelands: The Writhing Haunt",0,1487.77,-1884.87,59.2039
"Western Plaguelands: The Weeping Cave",0,2259.01001,-2393.852539,59.938824
"Western Plaguelands: Thondroril Tiver - House",0,2682.639893,-2465.773682,71.964378
"Western Plaguelands: Uther's Tomb",0,981.477,-1821.84,80.4872
"Badlands: Agmond's End",0,-7027.81,-3330.11,241.51
"Badlands: Angor Fortress",0,-6380.77,-3139.89,301.111
"Badlands: Apocryphan's Rest",0,-6894.29,-2465.82,247.978
"Badlands: Camp Boff",0,-7033.94,-3669.89,245.91
"Badlands: Camp Cagg",0,-7147.67,-2430.87,240.51
"Badlands: Camp Kosh",0,-6247.73,-3776.6,249.06
"Badlands: Hammertoe's Digsite",0,-6411.58,-3409.85,241.537
"Badlands: Kargath",0,-6675.96,-2188.29,246.152
"Badlands: Lethlor Ravine",0,-6935.86,-4092.06,285.906
"Badlands: The Maker's Terrace",0,-6092.32,-3214.55,262.727
"Blasted Lands: The Tainted Scar - Altar",0,-11685.248047,-2384.635254,-0.19184
"Blasted Lands: Altar of Storms Blasted Lands",0,-11272.8,-2547.59,102.02
"Blasted Lands: Dreadmaul Hold",0,-10859,-2663.38,7.80049
"Blasted Lands: Dreadmaul Post",0,-11528.205078,-2863.730713,9.992482
"Blasted Lands: Nethergarde Keep",0,-10998.8,-3402.74,61.9031
"Blasted Lands: The Dark Portal",0,-11894.8,-3206.52,-14.62
"Blasted Lands: The Tainted Scar",0,-12238.253906,-2475.102539,-2.823309
"Burning Steppes: Altar of Storms Burning Steppes",0,-7613.13,-761.492,190.807
"Burning Steppes: Blackrock Mountain North Entrance",0,-7813.246094,-1133.333008,214.069138
"Burning Steppes: Blackrock Pass",0,-8547.529297,-2560.76001,133.148727
"Burning Steppes: Blackrock Stronghold",0,-7728.115234,-1504.216675,132.836838
"Burning Steppes: Draco'dar",0,-8222.078125,-1174.151498,142.556854
"Burning Steppes: Dreadmaul Rock",0,-7924.68,-2624.44,220.958
"Burning Steppes: Flame Crest",0,-7494.010254,-2181.415039,165.573975
"Burning Steppes: Morgan's Vigil",0,-8381.298828,-2757.463135,187.853745
"Burning Steppes: Pillar of Ash",0,-8068.392578,-1603.971191,139.572449
